start_time,end_time,section,count,percentage
2018-09-01 18:00:00,2018-09-01 19:00:00,后海大道辅道(后海段),41,51.2%
2018-09-01 18:00:00,2018-09-01 19:00:00,后海大道辅道(蛇口北段),6,10.3%
2018-09-01 18:00:00,2018-09-01 19:00:00,四海路,47,85.5%
2018-09-01 18:00:00,2018-09-01 19:00:00,学府路(前海段),8,72.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,工业九路,39,78.0%
2018-09-01 18:00:00,2018-09-01 19:00:00,常兴路,51,77.3%
2018-09-01 18:00:00,2018-09-01 19:00:00,招商路(蛇口西段),41,67.2%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心一路,12,92.3%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心三路,10,83.3%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心二路,30,100.0%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心五路,12,85.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心六路,51,87.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,文心四路,23,95.8%
2018-09-01 18:00:00,2018-09-01 19:00:00,海德一道,48,94.1%
2018-09-01 18:00:00,2018-09-01 19:00:00,海德一道(后海湾段),2,7.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,海德三道,41,89.1%
2018-09-01 18:00:00,2018-09-01 19:00:00,海德二道,39,92.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,海德二道（南油段）,22,48.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,海月路(东段),11,57.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,登良路,26,89.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,科技南一路,8,8.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,科技南十二路,8,80.0%
2018-09-01 18:00:00,2018-09-01 19:00:00,科技南十路,12,41.4%
2018-09-01 18:00:00,2018-09-01 19:00:00,科技南路,51,58.6%
2018-09-01 18:00:00,2018-09-01 19:00:00,荔园路(蛇口东段),25,46.3%
2018-09-01 18:00:00,2018-09-01 19:00:00,荔园路(蛇口西段),28,40.0%
2018-09-01 18:00:00,2018-09-01 19:00:00,金世纪路,16,84.2%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南七道,7,17.1%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南三道,9,42.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南九道,7,26.9%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南五道,5,27.8%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南十一道,22,36.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南十道,12,16.4%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南四道,2,7.7%
2018-09-01 18:00:00,2018-09-01 19:00:00,高新南环路,105,43.8%
2018-09-01 18:00:00,2018-09-01 19:00:00,龙城路,26,83.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,中心路(后海湾段),48,76.2%
2018-09-01 19:00:00,2018-09-01 20:00:00,创业路(南油段),51,70.8%
2018-09-01 19:00:00,2018-09-01 20:00:00,创业路(后海湾段),10,55.6%
2018-09-01 19:00:00,2018-09-01 20:00:00,创业路辅道,39,90.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,华明路,3,100.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,南头街,17,81.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,南新路,13,56.5%
2018-09-01 19:00:00,2018-09-01 20:00:00,后海大道辅道(后海段),52,65.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,后海大道辅道(蛇口北段),12,20.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,四海路,53,96.4%
2018-09-01 19:00:00,2018-09-01 20:00:00,学府路(前海段),7,63.6%
2018-09-01 19:00:00,2018-09-01 20:00:00,工业九路,42,84.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,常兴路,44,66.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,招商路(蛇口西段),39,63.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心一路,12,92.3%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心三路,10,83.3%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心二路,29,96.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心五路,12,85.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心六路,50,86.2%
2018-09-01 19:00:00,2018-09-01 20:00:00,文心四路,21,87.5%
2018-09-01 19:00:00,2018-09-01 20:00:00,海德一道,48,94.1%
2018-09-01 19:00:00,2018-09-01 20:00:00,海德一道(后海湾段),4,15.4%
2018-09-01 19:00:00,2018-09-01 20:00:00,海德三道,41,89.1%
2018-09-01 19:00:00,2018-09-01 20:00:00,海德二道,39,92.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,海德二道（南油段）,25,55.6%
2018-09-01 19:00:00,2018-09-01 20:00:00,海月路(东段),11,57.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,登良路,29,100.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,科技南一路,3,3.3%
2018-09-01 19:00:00,2018-09-01 20:00:00,科技南十二路,5,50.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,科技南十路,20,69.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,科技南路,57,65.5%
2018-09-01 19:00:00,2018-09-01 20:00:00,荔园路(蛇口东段),30,55.6%
2018-09-01 19:00:00,2018-09-01 20:00:00,荔园路(蛇口西段),38,54.3%
2018-09-01 19:00:00,2018-09-01 20:00:00,金世纪路,15,78.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南七道,6,14.6%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南三道,8,38.1%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南九道,7,26.9%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南五道,2,11.1%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南十一道,19,31.7%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南十道,14,19.2%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南四道,3,11.5%
2018-09-01 19:00:00,2018-09-01 20:00:00,高新南环路,96,40.0%
2018-09-01 19:00:00,2018-09-01 20:00:00,龙城路,30,96.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,中心路(后海湾段),34,54.0%
2018-09-01 20:00:00,2018-09-01 21:00:00,创业路(南油段),41,56.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,创业路(后海湾段),8,44.4%
2018-09-01 20:00:00,2018-09-01 21:00:00,创业路辅道,27,62.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,华明路,1,33.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,南头街,13,61.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,南新路,8,34.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,后海大道辅道(后海段),39,48.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,后海大道辅道(蛇口北段),10,17.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,四海路,46,83.6%
2018-09-01 20:00:00,2018-09-01 21:00:00,学府路(前海段),4,36.4%
2018-09-01 20:00:00,2018-09-01 21:00:00,工业九路,36,72.0%
2018-09-01 20:00:00,2018-09-01 21:00:00,常兴路,29,43.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,招商路(蛇口西段),31,50.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心一路,9,69.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心三路,10,83.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心二路,24,80.0%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心五路,9,64.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心六路,39,67.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,文心四路,16,66.7%
2018-09-01 20:00:00,2018-09-01 21:00:00,海德一道,43,84.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,海德一道(后海湾段),3,11.5%
2018-09-01 20:00:00,2018-09-01 21:00:00,海德三道,30,65.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,海德二道,30,71.4%
2018-09-01 20:00:00,2018-09-01 21:00:00,海德二道（南油段）,15,33.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,海月路(东段),8,42.1%
2018-09-01 20:00:00,2018-09-01 21:00:00,登良路,20,69.0%
2018-09-01 20:00:00,2018-09-01 21:00:00,科技南一路,2,2.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,科技南十二路,2,20.0%
2018-09-01 20:00:00,2018-09-01 21:00:00,科技南十路,7,24.1%
2018-09-01 20:00:00,2018-09-01 21:00:00,科技南路,33,37.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,荔园路(蛇口东段),21,38.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,荔园路(蛇口西段),30,42.9%
2018-09-01 20:00:00,2018-09-01 21:00:00,金世纪路,6,31.6%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南七道,4,9.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南三道,5,23.8%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南九道,6,23.1%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南十一道,11,18.3%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南十道,10,13.7%
2018-09-01 20:00:00,2018-09-01 21:00:00,高新南环路,70,29.2%
2018-09-01 20:00:00,2018-09-01 21:00:00,龙城路,22,71.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,中心路(后海湾段),12,19.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,创业路(南油段),40,55.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,创业路(后海湾段),2,11.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,创业路辅道,17,39.5%
2018-09-02 10:00:00,2018-09-02 11:00:00,华明路,3,100.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,南头街,12,57.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,南新路,6,26.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,后海大道辅道(后海段),51,63.7%
2018-09-02 10:00:00,2018-09-02 11:00:00,后海大道辅道(蛇口北段),16,27.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,四海路,33,60.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,学府路(前海段),6,54.5%
2018-09-02 10:00:00,2018-09-02 11:00:00,工业九路,35,70.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,常兴路,49,74.2%
2018-09-02 10:00:00,2018-09-02 11:00:00,招商路(蛇口西段),32,52.5%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心一路,12,92.3%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心三路,11,91.7%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心二路,26,86.7%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心五路,8,57.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心六路,38,65.5%
2018-09-02 10:00:00,2018-09-02 11:00:00,文心四路,14,58.3%
2018-09-02 10:00:00,2018-09-02 11:00:00,海德一道,25,49.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,海德三道,23,50.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,海德二道,33,78.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,海德二道（南油段）,15,33.3%
2018-09-02 10:00:00,2018-09-02 11:00:00,海月路(东段),7,36.8%
2018-09-02 10:00:00,2018-09-02 11:00:00,登良路,21,72.4%
2018-09-02 10:00:00,2018-09-02 11:00:00,科技南一路,6,6.5%
2018-09-02 10:00:00,2018-09-02 11:00:00,科技南十二路,2,20.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,科技南十路,2,6.9%
2018-09-02 10:00:00,2018-09-02 11:00:00,科技南路,15,17.2%
2018-09-02 10:00:00,2018-09-02 11:00:00,荔园路(蛇口东段),25,46.3%
2018-09-02 10:00:00,2018-09-02 11:00:00,荔园路(蛇口西段),23,32.9%
2018-09-02 10:00:00,2018-09-02 11:00:00,金世纪路,4,21.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南七道,6,14.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南三道,6,28.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南九道,9,34.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南五道,1,5.6%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南十一道,21,35.0%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南十道,9,12.3%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南四道,14,53.8%
2018-09-02 10:00:00,2018-09-02 11:00:00,高新南环路,77,32.1%
2018-09-02 10:00:00,2018-09-02 11:00:00,龙城路,17,54.8%
2018-09-02 11:00:00,2018-09-02 12:00:00,中心路(后海湾段),17,27.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,创业路(南油段),42,58.3%
2018-09-02 11:00:00,2018-09-02 12:00:00,创业路(后海湾段),3,16.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,创业路辅道,12,27.9%
2018-09-02 11:00:00,2018-09-02 12:00:00,华明路,3,100.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,南头街,18,85.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,南新路,12,52.2%
2018-09-02 11:00:00,2018-09-02 12:00:00,后海大道辅道(后海段),59,73.8%
2018-09-02 11:00:00,2018-09-02 12:00:00,后海大道辅道(蛇口北段),13,22.4%
2018-09-02 11:00:00,2018-09-02 12:00:00,四海路,40,72.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,学府路(前海段),6,54.5%
2018-09-02 11:00:00,2018-09-02 12:00:00,工业九路,36,72.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,常兴路,46,69.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,招商路(蛇口西段),35,57.4%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心一路,12,92.3%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心三路,10,83.3%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心二路,28,93.3%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心五路,13,92.9%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心六路,49,84.5%
2018-09-02 11:00:00,2018-09-02 12:00:00,文心四路,19,79.2%
2018-09-02 11:00:00,2018-09-02 12:00:00,海德一道,38,74.5%
2018-09-02 11:00:00,2018-09-02 12:00:00,海德三道,32,69.6%
2018-09-02 11:00:00,2018-09-02 12:00:00,海德二道,36,85.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,海德二道（南油段）,23,51.1%
2018-09-02 11:00:00,2018-09-02 12:00:00,海月路(东段),11,57.9%
2018-09-02 11:00:00,2018-09-02 12:00:00,登良路,26,89.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,科技南一路,6,6.5%
2018-09-02 11:00:00,2018-09-02 12:00:00,科技南十二路,2,20.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,科技南十路,9,31.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,科技南路,25,28.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,荔园路(蛇口东段),29,53.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,荔园路(蛇口西段),20,28.6%
2018-09-02 11:00:00,2018-09-02 12:00:00,金世纪路,7,36.8%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南七道,7,17.1%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南三道,10,47.6%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南九道,10,38.5%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南五道,2,11.1%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南十一道,39,65.0%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南十道,12,16.4%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南四道,15,57.7%
2018-09-02 11:00:00,2018-09-02 12:00:00,高新南环路,80,33.3%
2018-09-02 11:00:00,2018-09-02 12:00:00,龙城路,18,58.1%
2018-09-02 12:00:00,2018-09-02 13:00:00,中心路(后海湾段),25,39.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,创业路(南油段),35,48.6%
2018-09-02 12:00:00,2018-09-02 13:00:00,创业路(后海湾段),3,16.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,创业路辅道,24,55.8%
2018-09-02 12:00:00,2018-09-02 13:00:00,华明路,3,100.0%
2018-09-02 12:00:00,2018-09-02 13:00:00,南头街,19,90.5%
2018-09-02 12:00:00,2018-09-02 13:00:00,南新路,14,60.9%
2018-09-02 12:00:00,2018-09-02 13:00:00,后海大道辅道(后海段),54,67.5%
2018-09-02 12:00:00,2018-09-02 13:00:00,后海大道辅道(蛇口北段),10,17.2%
2018-09-02 12:00:00,2018-09-02 13:00:00,四海路,41,74.5%
2018-09-02 12:00:00,2018-09-02 13:00:00,学府路(前海段),8,72.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,工业九路,36,72.0%
2018-09-02 12:00:00,2018-09-02 13:00:00,常兴路,49,74.2%
2018-09-02 12:00:00,2018-09-02 13:00:00,招商路(蛇口西段),43,70.5%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心一路,12,92.3%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心三路,10,83.3%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心二路,28,93.3%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心五路,12,85.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心六路,51,87.9%
2018-09-02 12:00:00,2018-09-02 13:00:00,文心四路,18,75.0%
2018-09-02 12:00:00,2018-09-02 13:00:00,海德一道,48,94.1%
2018-09-02 12:00:00,2018-09-02 13:00:00,海德三道,41,89.1%
2018-09-02 12:00:00,2018-09-02 13:00:00,海德二道,37,88.1%
2018-09-02 12:00:00,2018-09-02 13:00:00,海德二道（南油段）,24,53.3%
2018-09-02 12:00:00,2018-09-02 13:00:00,海月路(东段),12,63.2%
2018-09-02 12:00:00,2018-09-02 13:00:00,登良路,26,89.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,科技南一路,8,8.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,科技南十二路,3,30.0%
2018-09-02 12:00:00,2018-09-02 13:00:00,科技南十路,11,37.9%
2018-09-02 12:00:00,2018-09-02 13:00:00,科技南路,27,31.0%
2018-09-02 12:00:00,2018-09-02 13:00:00,荔园路(蛇口东段),29,53.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,荔园路(蛇口西段),15,21.4%
2018-09-02 12:00:00,2018-09-02 13:00:00,金世纪路,11,57.9%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南七道,8,19.5%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南三道,10,47.6%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南九道,6,23.1%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南五道,3,16.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南十一道,43,71.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南十道,18,24.7%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南四道,14,53.8%
2018-09-02 12:00:00,2018-09-02 13:00:00,高新南环路,63,26.3%
2018-09-02 12:00:00,2018-09-02 13:00:00,龙城路,22,71.0%
2018-09-02 13:00:00,2018-09-02 14:00:00,中心路(后海湾段),30,47.6%
2018-09-02 13:00:00,2018-09-02 14:00:00,创业路(南油段),29,40.3%
2018-09-02 13:00:00,2018-09-02 14:00:00,创业路(后海湾段),1,5.6%
2018-09-02 13:00:00,2018-09-02 14:00:00,创业路辅道,28,65.1%
2018-09-02 13:00:00,2018-09-02 14:00:00,华明路,3,100.0%
2018-09-02 13:00:00,2018-09-02 14:00:00,南头街,18,85.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,南新路,12,52.2%
2018-09-02 13:00:00,2018-09-02 14:00:00,后海大道辅道(后海段),46,57.5%
2018-09-02 13:00:00,2018-09-02 14:00:00,后海大道辅道(蛇口北段),10,17.2%
2018-09-02 13:00:00,2018-09-02 14:00:00,四海路,40,72.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,学府路(前海段),8,72.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,工业九路,33,66.0%
2018-09-02 13:00:00,2018-09-02 14:00:00,常兴路,37,56.1%
2018-09-02 13:00:00,2018-09-02 14:00:00,招商路(蛇口西段),42,68.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心一路,12,92.3%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心三路,11,91.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心二路,28,93.3%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心五路,12,85.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心六路,52,89.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,文心四路,20,83.3%
2018-09-02 13:00:00,2018-09-02 14:00:00,海德一道,50,98.0%
2018-09-02 13:00:00,2018-09-02 14:00:00,海德三道,39,84.8%
2018-09-02 13:00:00,2018-09-02 14:00:00,海德二道,39,92.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,海德二道（南油段）,26,57.8%
2018-09-02 13:00:00,2018-09-02 14:00:00,海月路(东段),11,57.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,登良路,22,75.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,科技南一路,5,5.4%
2018-09-02 13:00:00,2018-09-02 14:00:00,科技南十二路,7,70.0%
2018-09-02 13:00:00,2018-09-02 14:00:00,科技南十路,11,37.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,科技南路,24,27.6%
2018-09-02 13:00:00,2018-09-02 14:00:00,荔园路(蛇口东段),30,55.6%
2018-09-02 13:00:00,2018-09-02 14:00:00,荔园路(蛇口西段),12,17.1%
2018-09-02 13:00:00,2018-09-02 14:00:00,金世纪路,11,57.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南七道,13,31.7%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南三道,12,57.1%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南九道,3,11.5%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南五道,4,22.2%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南十一道,29,48.3%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南十道,24,32.9%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南四道,17,65.4%
2018-09-02 13:00:00,2018-09-02 14:00:00,高新南环路,62,25.8%
2018-09-02 13:00:00,2018-09-02 14:00:00,龙城路,20,64.5%
2018-09-02 14:00:00,2018-09-02 15:00:00,中心路(后海湾段),32,50.8%
2018-09-02 14:00:00,2018-09-02 15:00:00,创业路(南油段),26,36.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,创业路(后海湾段),3,16.7%
2018-09-02 14:00:00,2018-09-02 15:00:00,创业路辅道,37,86.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,华明路,3,100.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,南头街,19,90.5%
2018-09-02 14:00:00,2018-09-02 15:00:00,南新路,12,52.2%
2018-09-02 14:00:00,2018-09-02 15:00:00,后海大道辅道(后海段),41,51.2%
2018-09-02 14:00:00,2018-09-02 15:00:00,后海大道辅道(蛇口北段),4,6.9%
2018-09-02 14:00:00,2018-09-02 15:00:00,四海路,38,69.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,学府路(前海段),8,72.7%
2018-09-02 14:00:00,2018-09-02 15:00:00,工业九路,35,70.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,常兴路,39,59.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,招商路(蛇口西段),32,52.5%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心一路,12,92.3%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心三路,11,91.7%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心二路,29,96.7%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心五路,13,92.9%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心六路,54,93.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,文心四路,22,91.7%
2018-09-02 14:00:00,2018-09-02 15:00:00,海德一道,46,90.2%
2018-09-02 14:00:00,2018-09-02 15:00:00,海德一道(后海湾段),1,3.8%
2018-09-02 14:00:00,2018-09-02 15:00:00,海德三道,37,80.4%
2018-09-02 14:00:00,2018-09-02 15:00:00,海德二道,37,88.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,海德二道（南油段）,24,53.3%
2018-09-02 14:00:00,2018-09-02 15:00:00,海月路(东段),9,47.4%
2018-09-02 14:00:00,2018-09-02 15:00:00,登良路,27,93.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,科技南一路,9,9.8%
2018-09-02 14:00:00,2018-09-02 15:00:00,科技南十二路,9,90.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,科技南十路,8,27.6%
2018-09-02 14:00:00,2018-09-02 15:00:00,科技南路,27,31.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,荔园路(蛇口东段),26,48.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,荔园路(蛇口西段),21,30.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,金世纪路,12,63.2%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南七道,15,36.6%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南三道,11,52.4%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南九道,6,23.1%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南五道,5,27.8%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南十一道,26,43.3%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南十道,16,21.9%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南四道,18,69.2%
2018-09-02 14:00:00,2018-09-02 15:00:00,高新南环路,72,30.0%
2018-09-02 14:00:00,2018-09-02 15:00:00,龙城路,23,74.2%
2018-09-02 15:00:00,2018-09-02 16:00:00,中心路(后海湾段),46,73.0%
2018-09-02 15:00:00,2018-09-02 16:00:00,创业路(南油段),31,43.1%
2018-09-02 15:00:00,2018-09-02 16:00:00,创业路(后海湾段),4,22.2%
2018-09-02 15:00:00,2018-09-02 16:00:00,创业路辅道,41,95.3%
2018-09-02 15:00:00,2018-09-02 16:00:00,华明路,2,66.7%
